Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,ATR,OBV,Stoch_K,Stoch_D,Williams_R,ROC
2014-10-16,35.42963790893555,35.8672872870332,34.80632070434702,35.814238957898894,22905298,25.38532981978382,-0.6973794813309482,-0.26319860802285394,-0.43418087330809424,41.47317712311288,38.91126022338867,36.34934332366446,38.91126022338867,39.02823936462402,37.25261625289917,37.93153965618536,38.628919137516306,0.817592258239385,93157247,11.720693910876369,10.448950406185306,-88.27930608912364,-9.86842239337614
2014-10-17,35.82086944580078,36.22536326186309,35.49594679305132,35.70814009649657,20664569,29.596368259254476,-0.8140942943684593,-0.373377745291975,-0.4407165490764843,41.52543910583232,38.69674587249756,35.8680526391628,38.69674587249756,39.01209838867187,37.27129468917847,37.606821162280035,38.420915456648494,0.8160303364313961,113821816,19.077309544334177,12.62397451687004,-80.92269045566582,-7.988394470421791
2014-10-20,35.840763092041016,35.98664532890184,35.75455922908917,35.95348979307741,12643177,29.813281039802575,-0.8946731385653663,-0.4776368239466533,-0.41703631461871304,41.48203425225265,38.480242538452146,35.47845082465164,38.480242538452146,38.98437446594238,37.289294662475584,37.3351199207048,38.229793059270165,0.7743200338157727,126464993,19.451384472214546,16.749795975808368,-80.54861552778546,-8.156314037680245
2014-10-21,36.556907653808594,36.65637424351739,36.01979443167994,36.18556943023675,18119815,37.302111288506154,-0.8904806652616486,-0.5602055922096524,-0.3302750730519962,41.34082484968463,38.30949325561524,35.278161661545845,38.30949325561524,38.96952507019043,37.310842990875244,37.21539495656692,38.10587562182857,0.7772693993629586,144584808,32.917579761910574,23.81542459281977,-67.08242023808943,-7.963265880010019
2014-10-22,36.80888366699219,37.04096970749278,36.47070099935089,36.62321589497478,13520982,39.73847622100629,-0.8569473855217282,-0.6195539508720675,-0.23739343464966067,41.13990204092524,38.14869003295898,35.15747802499272,38.14869003295898,38.954843826293946,37.332451801300046,37.152854758170804,38.00980214369253,0.7624836357043108,158105790,37.65567090020582,30.00821171144365,-62.34432909979418,-6.8311461844543135
2014-10-23,37.55156326293945,37.843330337964815,37.259798838871966,37.30621446036022,12419953,46.35521389385996,-0.7616639947608022,-0.6479759596498145,-0.11368803511098768,40.97933444339827,38.048892974853516,35.11845150630876,38.048892974853516,38.944219741821286,37.35881132125854,37.21419452813521,37.97585852289601,0.7819095667949049,170525743,51.620824041931726,40.73135823468271,-48.379175958068274,-3.1303412716149137
2014-10-24,38.20140838623047,38.23456391863749,37.55156578316068,37.66429512353614,8966059,51.385185105085625,-0.6264923369532625,-0.6436792351105042,0.017186898157241726,40.85744046754726,37.98987712860107,35.12231378965488,37.98987712860107,38.934348526000974,37.38929527282715,37.366073583226786,37.99256592018005,0.7748446445737001,179491802,63.840342007263274,51.038945649800276,-36.159657992736726,-4.270515396746163
2014-10-27,37.43220520019531,37.956055665891526,37.080759773953744,37.737232355646526,15111007,45.899150725774405,-0.5748100405546808,-0.6299053961993395,0.05509535564465873,40.69383048658102,37.89173774719238,35.08964500780374,37.89173774719238,38.91133140563965,37.4147661781311,37.37624767814502,37.9510577186997,0.799544927981059,164380795,49.376446205220546,54.94587075147185,-50.62355379477945,-4.661392287918937
2014-10-28,37.03433990478516,37.53166751639239,35.873907043729844,37.53166751639239,25111338,43.32273392506673,-0.5595062132032709,-0.6158255596001257,0.056319346396854875,40.5249054883988,37.77801494598389,35.03112440356898,37.77801494598389,38.882858200073244,37.42774513244629,37.323646482243504,37.883152695446775,0.8608460383154509,139269457,41.89509110875541,51.70395977374642,-58.10490889124459,-4.790349749215243
2014-10-29,37.26643753051758,37.53831188070157,36.88846917047844,37.147078124362615,13092559,45.253317480825345,-0.5226249855823042,-0.5971854447965614,0.07456045921425725,40.397435072429516,37.69479598999024,34.992156907550964,37.69479598999024,38.85257598876953,37.442273464202884,37.3148451050549,37.837470090637204,0.8457743720231425,152362016,49.93270793175328,47.06808174857642,-50.06729206824672,0.10687851908796041
2014-10-30,38.002479553222656,38.05552787726995,36.93488037492192,36.941513072276685,13484197,50.95838829675666,-0.4290579936340464,-0.5635599545640585,0.1345019609300121,40.28184082613683,37.643737220764166,35.0056336153915,37.643737220764166,38.82950973510742,37.46203800201416,37.42063502015763,37.84969301379168,0.8654081670463493,165846213,79.53790953046017,57.12190285698963,-20.462090469539824,1.7397675271718038
2014-10-31,38.42023086547852,38.54622029525154,38.23456306927342,38.42686356238741,14741273,53.895029428389904,-0.3175360805187495,-0.5143551797549967,0.19681909923624719,40.068971956325356,37.57875328063965,35.08853460495395,37.57875328063965,38.8230931854248,37.48395616531372,37.57441899636085,37.8919550768796,0.8424319224022444,180587486,96.63120822603307,75.3672752294155,-3.3687917739669313,5.8651559660164025
2014-11-03,39.070072174072266,39.076702219805945,38.174880801172144,38.426862303420606,10667487,58.098340587828034,-0.17470352476545514,-0.4464248487570884,0.27172132399163323,39.985842775024786,37.55687122344971,35.12789967187464,37.55687122344971,38.82546020507812,37.5109063911438,37.804519485239524,37.97922301000498,0.846674029275927,191254973,99.84474347995187,92.00462041214837,-0.15525652004811372,10.275109992638624
2014-11-04,39.36846923828125,39.59392260437714,39.03691658390306,39.03691658390306,11882643,59.90591431551653,-0.03700299847181299,-0.3645404787000333,0.3275374802282203,40.08918250359699,37.587042617797856,35.084902731998724,37.587042617797856,38.82642219543457,37.53973760604858,38.045127139553635,38.08213013802545,0.8259834572186525,203137616,95.29089154019942,97.2556144153948,-4.709108459800573,9.903723296968572
2014-11-05,39.5010986328125,39.95201078019697,39.37510917570881,39.779603038493576,13287382,60.71705971458607,0.08188383848406744,-0.2752556152632131,0.35713945374728057,39.99923793382913,37.566818428039554,35.13439892224998,37.566818428039554,38.82384880065918,37.5707879447937,38.26912275390115,38.18723891541708,0.8086661775541575,216424998,89.88093194610285,95.00552232208473,-10.11906805389715,10.21277234352278
2014-11-06,39.29552459716797,39.71991110829529,39.249106328404295,39.52097794298611,14003481,58.73362301678761,0.15769657868602138,-0.18866517647336623,0.3463617551593876,40.005554660704355,37.56847572326661,35.13139678582886,37.56847572326661,38.81611068725586,37.59999998092651,38.427030729788356,38.269334151102335,0.7845332205782175,202421517,84.35988658747613,89.84390335792614,-15.640113412523867,7.491380204512618
2014-11-07,39.34857940673828,39.534249873994696,39.16291159044014,39.38173494199686,11122424,59.10491867438848,0.2195292052067117,-0.10702630013735065,0.32655550534406236,40.08455671035224,37.59102096557617,35.0974852208001,37.59102096557617,38.81311981201172,37.628245468139646,38.56880744931912,38.349278244112405,0.7550192965050989,213543941,85.2031382119415,86.4813189151735,-14.796861788058498,6.8996815081994125
2014-11-10,38.99713134765625,39.24911020075916,38.26108492569163,38.61916041704396,15299228,55.539993444642924,0.2374360707852432,-0.038133825952831886,0.2755698967380751,40.239867374352116,37.67954502105713,35.119222667762145,37.67954502105713,38.801652069091794,37.65295091629028,38.63470343367867,38.39726736289343,0.7787675239723528,198244713,76.58520983657134,82.04941154532966,-23.414790163428655,3.849555009454062
2014-11-11,39.36846923828125,39.75306756036372,39.26237260095686,39.600555301058606,13942173,58.39535693421046,0.278382237988815,0.025169386835497493,0.2532128511533175,40.438105357431915,37.780336952209474,35.12256854698703,37.780336952209474,38.801823959350585,37.678410873413085,38.74759048054061,38.469208242551794,0.777136716024861,212186886,85.69086076213341,82.49306960354876,-14.309139237866594,3.0550204857668106
2014-11-12,39.32868194580078,39.4878269055698,39.18943242559112,39.3087891571994,6988902,57.96579726724961,0.30411620619273094,0.0809587507069442,0.22315745548578675,40.57940236095172,37.93218765258789,35.284972944224066,37.93218765258789,38.792115936279295,37.70581136703491,38.83698916750371,38.53287296131098,0.742940842021562,205197984,84.71522857983545,82.3304330595134,-15.284771420164551,5.066430725795374
2014-11-13,39.48119354248047,39.75306516513399,39.24247744836284,39.4546707102264,6965951,59.20459276181768,0.33297860259825285,0.1313627210852059,0.20161588151304694,40.598690653737954,38.134765434265134,35.670840214792314,38.134765434265134,38.79072425842285,37.72976041793823,38.93609753288475,38.6031189302865,0.7263441902179609,212163935,88.45499604371582,86.2870284618949,-11.545003956284177,6.606985959480137
2014-11-14,39.169532775878906,39.48781998870636,38.97059962279518,39.27562939714056,7472869,55.59860188609834,0.3269351357500483,0.1704772040181744,0.1564579317318739,40.56098539622804,38.302198600769046,36.04341180531005,38.302198600769046,38.76861701965332,37.75390155792236,38.97201064719154,38.64507551144149,0.7114067741960485,204691066,80.81269985064363,84.66097482473164,-19.18730014935638,5.1067270484410505
2014-11-17,39.42815017700195,39.71991727417297,39.32868357890678,39.593925189535845,8982722,57.890571544640046,0.339104917246317,0.2042027466638029,0.13490217058251408,40.485375521637536,38.48156795501709,36.477760388396646,38.48156795501709,38.7533935546875,37.78222074508667,39.04218595947006,38.703081042223744,0.6999051830601924,213673788,82.90016360368128,84.05595316601358,-17.09983639631872,3.7515200074843493
2014-11-18,39.71328353881836,39.87242850103521,39.22258856020157,39.448041935123605,8030824,60.32239816621873,0.3675208841219586,0.23686637415543405,0.13065450996652456,40.50437438398177,38.63938674926758,36.77439911455339,38.63938674926758,38.75032402038574,37.80733024597168,39.145431740908265,38.777910856786306,0.6963290943297241,221704612,92.08760612530274,85.26682319320922,-7.912393874697264,3.3655515446204016
2014-11-19,39.54750442504883,39.60718278557547,39.20932174681574,39.54087172879627,7655011,58.217302661994545,0.37237128916117257,0.26396735715658176,0.10840393200459081,40.478659021130746,38.77631778717041,37.07397655321008,38.77631778717041,38.74130577087402,37.831545963287354,39.20728907692989,38.83491778776872,0.6825885727349309,214049601,77.23822343202437,84.07533105366946,-22.761776567975623,1.2219896826640537
2014-11-20,39.37511444091797,39.38837718842831,39.03030156236165,39.262387714477406,7064673,56.02771171108468,0.35817600902862523,0.28280908753099043,0.0753669214976348,40.4912006904707,38.86749534606933,37.24379000166797,38.86749534606933,38.73175727844238,37.85412176132202,39.23310836369728,38.87493235466866,0.6707753077315199,206984928,67.53775210097093,78.95452721943268,-32.46224789902906,0.016879504754167746
2014-11-21,39.56077575683594,39.79949190173513,39.341949752140174,39.74644357498438,11800899,57.86569201562389,0.35778316222845064,0.2978039024704825,0.05997925975796814,40.5557517837194,38.93546371459961,37.31517564547981,38.93546371459961,38.73321632385254,37.874384269714355,39.28351873187246,38.92573556964401,0.6555443678646226,218785827,76.8626742373938,73.87954992346305,-23.137325762606192,0.1510771246596805
2014-11-24,39.28890228271485,39.66024057807304,39.1164972052316,39.66024057807304,8895424,54.287282925694015,0.33171016281433907,0.30458515453925383,0.02712500827508524,40.49931410855856,39.02829856872559,37.55728302889262,39.02829856872559,38.729635848999024,37.892898349761964,39.2843469704636,38.95263680764926,0.6475585825058233,209890403,60.78429484561266,68.39490706132581,-39.21570515438734,-0.016852592047072876
2014-11-25,39.34857940673828,39.56077536258488,39.209329869993816,39.33531931340147,10824373,54.94589387527574,0.31226299467336815,0.3061207225660767,0.006142272107291458,40.29972305394204,39.14401054382324,37.988298033704446,39.14401054382324,38.72101570129394,37.90908517837524,39.29422888373663,38.98196588906326,0.6264076475119118,220714776,67.48991944903935,68.37896284401528,-32.510080550960645,0.0
2014-11-26,39.62044525146485,39.63370799291996,39.3552036771512,39.58728972330592,6582069,57.920272665015624,0.3151553605847184,0.30792765016980506,0.007227710414913324,40.04949250150875,39.2617109298706,38.47392935823245,39.2617109298706,38.719291839599606,37.928900470733645,39.34441601723328,39.02926065664856,0.6020305717026094,227296845,84.36191676150578,70.87871035205261,-15.63808323849422,1.5983583465455655
2014-11-28,40.05147171020508,40.36313163112737,39.587299503223335,39.587299503223335,6505355,62.18295926268042,0.3482138222029718,0.3159848845764384,0.032228937626533394,39.98563282355627,39.36416053771973,38.74268825188318,39.36416053771973,38.72048545837402,37.950546760559085,39.453193816152016,39.104979993949044,0.6144449685741397,233802200,85.17350161077019,79.00844594043843,-14.826498389229815,1.7348972036222525
