Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,ATR,OBV,Stoch_K,Stoch_D,Williams_R,ROC,Signal
2014-10-16,66.7072982788086,66.9892312016916,66.28439040372206,66.32148937327604,7526400,33.86261148429644,-0.6171222339203695,-0.2700261280270202,-0.3470961058933492,71.74042276848421,69.27957572937012,66.81872869025604,69.27957572937012,69.19128082275391,71.08275806427002,68.31584995624154,68.9329721901619,0.896986914995977,13154300,7.160899256782876,8.487443777701982,-92.83910074321712,-5.168207778640398,hold
2014-10-17,67.54566955566406,67.61986182083463,66.50696086175506,67.07825319063316,7074500,40.95596657145537,-0.6328483682059556,-0.3425905760628073,-0.2902577921431483,71.70396094196202,69.15641403198242,66.60886712200282,69.15641403198242,69.16944564819336,71.07170444488526,68.197360663845,68.83020903205096,0.9124093467162336,20228800,24.216399939397355,14.210744485339513,-75.78360006060264,-3.3443111621658157,hold
2014-10-20,67.95372772216797,67.95372772216797,67.30082788434713,67.48631137173443,5403200,44.09862729164176,-0.6054058177603707,-0.39515362440232,-0.2102521933580507,71.65654022229096,69.06960639953613,66.4826725767813,69.06960639953613,69.15224075317383,71.0622208404541,68.15987867281777,68.76528449057814,0.8938729532237054,25632000,37.81485561478129,23.064051603653827,-62.18514438521871,-2.6880651371930933,hold
2014-10-21,67.5234146118164,67.84986172115768,66.55147722717867,66.73696072631851,11422200,41.58497549302095,-0.6113330042169736,-0.4383895003652507,-0.1729435038517228,71.64461874968839,68.97686462402343,66.30911049835848,68.97686462402343,69.12672454833984,71.05308200836181,68.0619611249714,68.67329412918838,0.9301856347783908,14209800,28.067138387540123,30.03279798057291,-71.93286161245987,-4.058611818170288,hold
2014-10-22,67.47148132324219,67.89438348654888,67.2192208139763,67.29341308358133,6455600,41.279161856726766,-0.613152879826032,-0.473342176257407,-0.1398107035686249,71.47677246048985,68.8262508392334,66.17572921797694,68.8262508392334,69.09972854614257,71.04176605224609,67.97111807855153,68.58427095837756,0.9119697089065464,7754200,26.8907135946989,30.924235865673424,-73.1092864053011,-3.0903702294568336,hold
2014-10-23,67.53082275390625,68.33211274420208,67.42695245818345,68.13920834049976,5966700,41.80578156523446,-0.6028574217479417,-0.4992452253555139,-0.1036121963924276,71.37297460386918,68.70976638793945,66.04655817200972,68.70976638793945,69.06803421020508,71.03425586700439,67.90338033629841,68.50623775804635,0.9114833215574096,13720900,33.00543021204943,29.321094064762807,-66.99456978795057,-1.9286638891200247,hold
2014-10-24,68.01309967041016,68.10213380291843,67.18213707569886,67.29342266569903,5256600,46.04114546544416,-0.5494487769599772,-0.5092859356764067,-0.0401628412835705,71.1776443840491,68.59736366271973,66.01708294139036,68.59736366271973,69.05039901733399,71.02897621154786,67.92026023385407,68.46970901081404,0.9120914219618496,18977500,50.00029159739363,36.63214513471397,-49.99970840260637,-2.302034945717465,hold
2014-10-27,68.26534271240234,68.32469312501564,67.88695482189581,67.90179100992246,4071100,48.16601792683066,-0.4812209205488358,-0.5036729326508925,0.0224520121020567,70.68257034837221,68.44118614196778,66.19980193556334,68.44118614196778,69.03589630126953,71.02372772216796,67.97334984593842,68.45457076648725,0.8782090563302767,23048600,57.296038716969015,46.76725350880401,-42.703961283030985,-0.765744084323346,hold
2014-10-28,68.70308685302734,68.70308685302734,68.02792986056811,68.61405839628956,5083000,51.71929885198541,-0.3873622876919711,-0.4804108036591082,0.0930485159671371,70.42981627564372,68.3592025756836,66.28858887572348,68.3592025756836,69.02338073730469,71.02417720794678,68.08561707779825,68.47297936549022,0.8637053374823452,28131600,69.95712354948844,59.084484621283686,-30.04287645051156,0.3250379127340885,hold
2014-10-29,68.79955291748047,69.0889067692497,68.25793852335637,68.74019682980779,5295900,52.49219096413712,-0.3017166381446969,-0.444671970556226,0.142955332411529,70.26724465651992,68.30504188537597,66.34283911423202,68.30504188537597,69.00985229492187,71.02369812011719,68.19545336082628,68.49716999897097,0.8613669737974157,33427500,82.48250990555805,69.91189072400516,-17.517490094441946,2.204382129926133,hold
2014-10-30,69.28179931640625,69.28922024182323,68.62147846698483,68.68083454930549,3965500,56.26171224877279,-0.1927071813127838,-0.3942790127075376,0.2015718313947537,70.1676786847207,68.27759056091308,66.38750243710547,68.27759056091308,69.00979385375976,71.02476196289062,68.36258350783858,68.55529068915136,0.8475366024432006,37393000,99.75303342229624,84.06422229244755,-0.2469665777037679,2.502736708648722,hold
2014-10-31,69.54147338867188,69.749213994262,68.8737316846272,69.6676008048506,6795900,58.1856491964768,-0.0843900776732766,-0.3323012257006855,0.2479111480274088,69.96800401426492,68.23567123413086,66.5033384539968,68.23567123413086,69.00992721557617,71.02495365142822,68.54395118181293,68.6283412594862,0.8495327243854581,44188900,94.00429487500232,92.07994606761883,-5.99570512499767,3.6377251534451047,hold
2014-11-03,69.45245361328125,69.57858105549933,69.0147095378369,69.57858105549933,4064900,57.25584505698995,-0.0056658323723723,-0.2669741470350228,0.2613083146626505,69.93354190709408,68.22713928222656,66.52073665735904,68.22713928222656,69.00945678710937,71.02878810882568,68.6837207866542,68.68938661902658,0.8291283524766707,40124000,91.43505078322008,95.06412636017286,-8.564949216779912,4.11522487839195,hold
2014-11-04,70.09051513671875,70.20922164892272,69.57115787186602,69.68987004457794,5802200,61.94936094022018,0.1069767700307267,-0.1921839636218729,0.2991607336525996,70.16255552841886,68.28872108459473,66.41488664077059,68.28872108459473,69.02189498901367,71.03527027130127,68.90015068666413,68.7931739166334,0.8239597584170136,45926200,96.97550022439496,94.13828196087243,-3.024499775605056,3.767592501185427,hold
2014-11-05,70.21663665771484,70.53566851935851,70.03115314886405,70.48373336330059,4123800,62.81844235492096,0.2040713887447509,-0.1129328931485481,0.3170042818932991,70.29332050386287,68.31876907348632,66.34421764310977,68.31876907348632,69.04171035766602,71.04310668945313,69.10268698990271,68.89861560115796,0.8011423021368312,50050000,92.08103717723098,93.49719606161533,-7.918962822769018,3.33007328869269,hold
2014-11-06,70.23149871826172,70.4318184748417,70.0534304229583,70.2908491561871,3597300,62.92590155819766,0.2790026488207928,-0.0345457847546799,0.3135484335754728,70.52733158514559,68.39073829650879,66.25414500787198,68.39073829650879,69.05387847900391,71.04942554473877,69.27635033272718,68.99734768390638,0.7709455699758723,53647300,92.36558240328937,93.80737326830508,-7.634417596710629,4.010585249596375,hold
2014-11-07,70.55792999267578,70.55792999267578,69.78631786893779,70.03857840001936,4674600,65.29818022917192,0.3605700608128757,0.0444773843588311,0.3160926764540445,70.83118986778786,68.49460983276367,66.15802979773949,68.49460983276367,69.06812377929687,71.06059638977051,69.47351643425773,69.11294637344486,0.7709931809588811,58321900,100.0,94.81553986017344,-0.0,4.574449247152355,hold
2014-11-10,70.5653305053711,70.99565350652183,70.46888114049504,70.89919848113959,5123900,65.35230849833093,0.4209574465964607,0.119773396806357,0.3011840497901036,71.092990428135,68.65709342956544,66.22119643099587,68.65709342956544,69.08874908447265,71.0731065750122,69.64148782981363,69.22053038321717,0.7535488370351604,63445800,88.71584772330785,93.69381004219906,-11.284152276692147,4.49351515014574,hold
2014-11-11,70.58758544921875,70.7953260198104,70.43178002127502,70.64694151524665,3429000,65.52645199140761,0.4652475882825939,0.1888682351016044,0.2763793531809895,71.32915566047157,68.80696296691895,66.28477027336632,68.80696296691895,69.12347106933593,71.08533008575439,69.7870413097221,69.3217937214395,0.7256914914280337,66874800,89.29942836997242,92.67175869776008,-10.70057163002758,3.7852792936720863,hold
2014-11-12,70.72856140136719,70.76565470077439,70.35759444425585,70.43178670357682,2725700,66.66927996031967,0.5058918198231055,0.2522729520459047,0.2536188677772008,71.51541031905826,68.98836402893066,66.46131773880306,68.98836402893066,69.15596786499023,71.10198463439941,69.93189055459058,69.42599873476748,0.7030035460773555,69600500,92.9961726925874,90.3371495952892,-7.003827307412603,3.608300480292367,hold
2014-11-13,70.83988189697266,71.388911635456,70.61729936651538,70.85471809076566,4099800,67.5831418693765,0.5408507094849284,0.3099885035337095,0.2308622059512189,71.6157682862754,69.19499320983887,66.77421813340234,69.19499320983887,69.19261993408203,71.11684413909911,70.07158153034167,69.53073082085675,0.7079041691390169,73700300,84.32220133733794,88.87260079996592,-15.67779866266205,3.110187826809643,hold
