Date,Close,High,Low,Open,Volume
2014-01-02,148.19850158691406,149.13021837747158,147.84201950095448,149.05729259632733,119636900
2014-01-03,148.1741943359375,148.74942902975056,147.96355145381847,148.44965326541555,81390600
2014-01-06,147.74476623535156,148.71698200639668,147.51791630085418,148.66027570396943,108028200
2014-01-07,148.6521759033203,148.90333032169139,148.22278047273844,148.33620544756394,86144200
2014-01-08,148.6846160888672,148.9357705511326,148.17419743174892,148.62789741034416,96582300
2014-01-09,148.78179931640625,149.17879288638107,148.10124950707313,149.16258578737953,90683400
2014-01-10,149.18692016601562,149.25173621262283,148.27141050598445,149.0329836006231,102026400
2014-01-13,147.20193481445312,149.21927960637308,146.91836623642428,148.80609133435902,149892000
2014-01-14,148.80613708496094,148.8871602357065,147.4126229564378,147.68808188913727,105016100
2014-01-15,149.60818481445312,149.83503474562457,148.83851452209328,149.15448495211024,98525800
2014-01-16,149.41375732421875,149.60820544735148,148.93575292921267,149.30033234299026,72290600
2014-01-17,148.78179931640625,149.4380446584342,148.5225475443531,149.15448841907593,107848700
2014-01-21,149.2193145751953,149.69733134981286,148.3038173231638,149.640612675958,88621200
2014-01-22,149.31654357910156,149.53529617838467,149.00057309675756,149.4704801355454,61270900
2014-01-23,148.09317016601562,148.5873817066264,147.30730495789385,148.5630772343338,132496900
2014-01-24,144.93341064453125,147.17761752069785,144.88480171822454,147.12900859439114,208677100
2014-01-27,144.2205047607422,145.44388758930424,143.49944321828525,145.07119840041318,180843100
2014-01-28,145.07928466796875,145.26562305107743,144.30960194174656,144.32580904187628,110463200
2014-01-29,143.68576049804688,144.65797627571578,143.30497402774745,143.8720988678548,216597300
2014-01-30,145.2089385986328,145.67884571396158,144.4230609494931,144.88487069404655,118938100
2014-01-31,144.35821533203125,145.2575177998419,143.3373905154876,143.4103039247274,194677900
2014-02-03,141.10935974121094,144.51212075925156,140.83390090180987,144.18805299082595,254837100
2014-02-04,142.09779357910156,142.46237293758875,141.06076180445658,141.7413115886185,165012400
2014-02-05,141.91957092285156,142.2355413893563,140.73671219691906,141.6036004563468,164230500
2014-02-06,143.7910919189453,143.7910919189453,141.96008512555076,142.25175112791763,132877600
2014-02-07,145.5734405517578,145.72737705129146,143.9935887241074,144.46349558917115,170787200
2014-02-10,145.84085083007812,145.8894721323108,145.1927151490573,145.5896963993232,92218800
2014-02-11,147.43690490722656,147.80959403636945,145.86514997707675,145.9623802155983,117814100
2014-02-12,147.50982666015625,148.12556046284902,147.2181606773239,147.65565347037497,94717700
2014-02-13,148.27134704589844,148.4252835454062,146.50515689076894,146.51325425723036,100542200
2014-02-14,149.08966064453125,149.36511949389333,147.9959102523555,148.1336396770365,96498400
2014-02-18,149.2678985595703,149.4704440085894,148.78988190446648,149.2192772673955,80460900
2014-02-19,148.2794647216797,149.84310953755224,148.1579300438956,148.87899129413591,126524300
2014-02-20,149.15451049804688,149.4947854530835,147.93923750331774,148.4820579574759,104998100
2014-02-21,148.984375,149.79455704086408,148.91146158329747,149.43807496490038,118116400
2014-02-24,149.81077575683594,150.81539365345375,149.23554102377426,149.30035707555572,114063900
2014-02-25,149.7540283203125,150.36166478138946,149.2598168374741,149.9322693378867,117085000
2014-02-26,149.7621612548828,150.36979781010294,149.3408631151256,149.97280414356274,98677200
2014-02-27,150.5479736328125,150.58847282903034,149.37320024508728,149.5433438462918,93880800
2014-02-28,150.92881774902344,151.62557484850132,149.92419985842585,150.5237266996153,150842000
2014-03-03,149.8675079345703,150.24829457799058,148.8709872365811,149.60014631073906,167748500
2014-03-04,151.9739532470703,152.29802112813462,151.30150064958448,151.33390249273202,167545900
2014-03-05,152.11163330078125,152.37089741132786,151.86857628774212,152.10353593322412,88376900
2014-03-06,152.4600067138672,152.80839131979369,152.13593893558544,152.48432354151197,82516500
2014-03-07,152.5248260498047,153.09196321768718,151.85237365101298,153.09196321768718,114513500
2014-03-10,152.4438018798828,152.50050817424858,151.568804101615,152.28986536855896,74939200
2014-03-11,151.69033813476562,152.88941612484356,151.34196588740602,152.67066357278438,99009100
2014-03-12,151.73089599609375,151.78761467453904,150.61284079151804,150.95312813739542,104824400
2014-03-13,150.02947998046875,152.30610152925843,149.60819428869675,152.18456682546682,155014300
2014-03-14,149.60818481445312,150.53179163776375,149.42994381676212,149.7621213454039,153919600
2014-03-17,150.9612274169922,151.31770950773668,150.296872181987,150.36168823143123,98359500
2014-03-18,152.03871154785156,152.2412569871845,151.10699510948453,151.2690413508649,101804600
2014-03-19,151.22853088378906,152.26556255167927,150.2644126076116,152.0549073813189,176267300
2014-03-20,152.11163330078125,152.22505825854708,150.628999119875,150.89636059797874,117241000
2014-03-21,151.52166748046875,153.8164699459679,151.38333017408104,152.75044944260213,163128000
2014-03-24,150.89508056640625,152.22965508121388,150.23593883265067,152.04248187469906,121411000
2014-03-25,151.6112060546875,152.12387741615595,150.7649034490005,151.660029533502,103852000
2014-03-26,150.52076721191406,152.44936904449938,150.4800768423198,152.2052392438912,119843000
2014-03-27,150.20339965820312,150.8218510479306,149.65003795837768,150.34173697892018,142383000
2014-03-28,150.94393920898438,151.70072800493435,150.54519341577802,150.6347072707036,101642000
2014-03-31,152.18084716796875,152.41684389193287,150.9683559493195,151.90417248611206,99745000
2014-04-01,153.18991088867188,153.2794247462945,152.17271360521457,152.6772394843825,89193000
2014-04-02,153.70254516601562,153.90598457356617,153.10036004956183,153.38518018691502,78774000
2014-04-03,153.49911499023438,153.97922904085934,153.02713404629642,153.9385386735108,77435000
2014-04-04,151.6843719482422,154.36977380834713,151.4402546657391,154.3372289763308,169381000
2014-04-07,150.00807189941406,151.57048498987527,149.69885245722065,151.3182221224456,140803000
2014-04-08,150.6265106201172,150.8706279242422,149.3977289102387,149.9429449177069,112660000
2014-04-09,152.24586486816406,152.29468832413113,150.59393838419962,151.03337432180768,100254000
2014-04-10,149.04788208007812,152.311046397869,148.8607088453003,152.23781117571698,172959000
2014-04-11,147.70516967773438,149.25945001234336,147.5424206056769,148.2178410508257,167251000
2014-04-14,148.86878967285156,149.21869941570426,147.6481534996297,148.86064415151333,132382000
2014-04-15,149.8941650390625,149.99995751291175,147.70515485128857,149.17806671049902,157093000
2014-04-16,151.4647216796875,151.47285478642215,150.26035136729104,150.92763862823693,105197000
2014-04-17,151.67633056640625,152.0994881402246,151.00091003681766,151.26131851823197,105255000
2014-04-21,152.2052459716797,152.25408186752594,151.5298379577817,151.71699876583926,68329000
2014-04-22,152.89695739746094,153.31196941852613,152.27850591993968,152.3598742523467,85790000
2014-04-23,152.5388641357422,152.9213312123795,152.41680545892427,152.83996290015287,73869000
2014-04-24,152.84808349609375,153.30378574152382,152.11569424426264,153.2875071136285,88170000
2014-04-25,151.59490966796875,152.44122459149332,151.253132939338,152.35171075183123,100380000
2014-04-28,152.07501220703125,152.73415382407077,150.51259922891234,152.21334949803114,135121000
2014-04-29,152.7830047607422,153.0189890250075,152.23778860396104,152.56328670990428,84098000
2014-04-30,153.2387237548828,153.39333971796967,152.31917350091877,152.53075846807263,101508000
2014-05-01,153.2550048828125,153.6700168823635,152.7667452458456,153.16549102993386,93019000
2014-05-02,153.03518676757812,153.9140460894458,152.80733573045876,153.23862608050257,98122000
2014-05-05,153.32818603515625,153.43397848315044,151.86342005773432,152.2865774327571,75883000
2014-05-06,151.99368286132812,153.09226087235527,151.96113801236797,152.98646838355685,85454000
2014-05-07,152.88876342773438,152.96199862283513,151.3670284556791,152.5062964084917,106500000
2014-05-08,152.72601318359375,153.84086948638844,152.23776609686223,152.75043733403757,93618000
2014-05-09,152.95391845703125,153.01900815279083,152.03436818820805,152.75047901114706,83679000
2014-05-12,154.4430694580078,154.51631708838772,152.98644862867468,153.63745727644346,86940000
2014-05-13,154.58140563964844,154.95572719784522,154.4267897024539,154.64649532345615,66454000
2014-05-14,153.8489990234375,154.51628616853463,153.62928101017934,154.4430385528121,72367000
2014-05-15,152.4982452392578,153.57241176648577,151.74958936435428,153.53985449277246,154956000
2014-05-16,153.02713012695312,153.092232229652,151.9448309513776,152.5876940379748,97458000
2014-05-19,153.588623046875,153.7106817273666,152.59583772235572,152.73417503256496,63839000
2014-05-20,152.62025451660156,153.5316591396947,152.2296543091269,153.51538050943756,111644000
2014-05-21,153.90599060058594,153.9792258101026,153.03526394203269,153.05967567853824,89093000
2014-05-22,154.28030395507812,154.59766892970487,153.68626437015237,153.94666035132914,61549000
2014-05-23,154.89877319335938,155.00455324402114,154.28030943430772,154.41864674437025,61092800
2014-05-27,155.8508758544922,155.8996993290503,155.38702801227626,155.47654185461843,72010000
2014-05-28,155.73696899414062,156.09502440654688,155.47656054258755,155.85089458745549,66723000
2014-05-29,156.54257202148438,156.56698376025776,155.69626943777257,156.09501519933391,64377000
2014-05-30,156.79483032226562,156.89248969144475,156.265892775121,156.3960969893883,76316000
2014-06-02,156.97386169433594,157.04710932717757,156.2170729629523,157.0145520643685,64656000
2014-06-03,156.8925018310547,156.9738701585497,156.44493257047833,156.59140301014426,65047000
2014-06-04,157.20985412597656,157.29936797083704,156.46119852212394,156.62394758088195,55529000
2014-06-05,158.23521423339844,158.39796332287028,156.81113797084055,157.38891151796912,92103000
2014-06-06,158.9920196533203,159.03269761403016,158.50375995520287,158.5769951848325,78696000
2014-06-09,159.15476989746094,159.53723709979357,158.821126181901,158.96760905917904,65119000
2014-06-10,159.1710205078125,159.20356535427766,158.6176587822424,158.95943554643665,57129000
2014-06-11,158.61766052246094,158.78040959048786,158.2596051226269,158.60138189057085,68772000
2014-06-12,157.49462890625,158.5199713540095,157.1447191240147,158.43045752788692,106350000
2014-06-13,157.9747772216797,158.12939316253255,157.2993568793498,157.8038826510117,82017000
2014-06-16,158.10498046875,158.43862411088267,157.59232155350134,157.77948235059347,87424000
2014-06-17,158.5444793701172,158.65840499828195,157.7144426980812,157.88533734880943,84834000
2014-06-18,159.70803833007812,159.7975521494304,158.19444892272875,158.54437109545253,105267000
2014-06-19,159.8870849609375,159.98474431352915,159.33373576972406,159.8463945987706,85929000
2014-06-20,160.21170043945312,160.34252854225846,160.0154582852451,160.28528656861064,100587000
2014-06-23,160.16261291503906,160.3016130694721,159.86825597728316,160.25255565925482,70611000
2014-06-24,159.1977996826172,160.66958463255747,159.01791416226592,159.87645642276894,96237000
2014-06-25,159.91738891601562,160.08091785279154,158.82990339559154,158.86260419236348,82782000
2014-06-26,159.80282592773438,159.95818269549224,158.73169765713135,159.94182606824114,84312000
2014-06-27,160.11355590820312,160.162613318544,159.35312861856283,159.42671473407415,71445100
2014-06-30,160.0318145751953,160.3997576966512,159.8764577630028,160.01545794326594,70201200
2014-07-01,161.1029815673828,161.5935808306111,160.3670951489979,160.42432465971527,90470000
2014-07-02,161.2664794921875,161.47089373315694,161.04572109498824,161.119307227388,52475000
2014-07-03,162.05955505371094,162.13314116218513,161.60166929904784,161.7243128131715,52938800
2014-07-07,161.4954376220703,161.87973742932755,161.25832256990083,161.74892178491837,61696000
2014-07-08,160.45697021484375,161.2582703619225,160.06448597931546,161.20102839890504,108143000
2014-07-09,161.17654418945312,161.3237289375223,160.51424401428102,160.85765845783487,72992000
2014-07-10,160.5387725830078,160.9639577169381,159.49217261983762,159.62300073434784,99040000
2014-07-11,160.75950622558594,160.8739776801503,160.08084957479267,160.4406205681243,64243000
2014-07-14,161.5690155029297,161.7816018147117,161.43818739885396,161.5771875807639,58658000
